keyword,company,score
발표,SK이노베이션,0.3
배터리,SK이노베이션,0.3
삼성전자,SK이노베이션,0.5
성지건설,SK이노베이션,0.3
수단,SK이노베이션,0.3
외국인,SK이노베이션,0.3
전기차,SK이노베이션,0.3
조사,SK이노베이션,0.3
지원,SK이노베이션,0.3
혁신,SK이노베이션,0.3
ITC,SK이노베이션,0.3
LG화학,SK이노베이션,0.5
SK,SK이노베이션,0.5
SK이노베이션,SK이노베이션,1
견조,SK증권,0.3
그룹,SK증권,0.3
마켓,SK증권,0.3
만기,SK증권,0.3
삼성SDI,SK증권,0.5
인사이트,SK증권,0.3
주간,SK증권,0.3
추천,SK증권,0.3
하반기,SK증권,0.3
SK,SK증권,0.5
SK증권,SK증권,1
가습기,SK케미칼,0.3
검찰,SK케미칼,0.3
뇌전증,SK케미칼,0.3
살균제,SK케미칼,0.3
애경,SK케미칼,0.3
투자,SK케미칼,0.3
혈우병,SK케미칼,0.3
ET,SK케미칼,0.3
SK케미칼,SK케미칼,1
5G,SK텔레콤,0.3
5GX,SK텔레콤,0.3
경고,SK텔레콤,0.3
박정호,SK텔레콤,0.3
배당,SK텔레콤,0.3
삼성전자,SK텔레콤,0.5
스마트폰,SK텔레콤,0.3
실적,SK텔레콤,0.3
아이,SK텔레콤,0.3
업무,SK텔레콤,0.3
여행,SK텔레콤,0.3
연세,SK텔레콤,0.3
육성,SK텔레콤,0.3
임직원,SK텔레콤,0.3
참가자,SK텔레콤,0.3
최대,SK텔레콤,0.3
투자,SK텔레콤,0.3
APAC,SK텔레콤,0.3
ET,SK텔레콤,0.3
LCK,SK텔레콤,0.3
SK텔레콤,SK텔레콤,1
거래,SK하이닉스,0.3
거래소,SK하이닉스,0.3
금강,SK하이닉스,0.3
기관,SK하이닉스,0.3
메모리,SK하이닉스,0.3
무역,SK하이닉스,0.3
미,SK하이닉스,0.3
미국,SK하이닉스,0.3
반도체,SK하이닉스,0.3
삼성전자,SK하이닉스,0.5
수요,SK하이닉스,0.3
실적,SK하이닉스,0.3
연구,SK하이닉스,0.3
외국인,SK하이닉스,0.3
우시,SK하이닉스,0.3
유진,SK하이닉스,0.3
의원,SK하이닉스,0.3
이석희,SK하이닉스,0.3
이철우,SK하이닉스,0.3
장석춘,SK하이닉스,0.3
제천,SK하이닉스,0.3
종목,SK하이닉스,0.3
지역,SK하이닉스,0.3
참사,SK하이닉스,0.3
청주,SK하이닉스,0.3
축사,SK하이닉스,0.3
충북,SK하이닉스,0.3
클러스터,SK하이닉스,0.3
투자,SK하이닉스,0.3
학교,SK하이닉스,0.3
화웨이,SK하이닉스,-0.5
LNG,SK하이닉스,0.3
SK하이닉스,SK하이닉스,1
가든,SPC삼립,0.3
빵,SPC삼립,0.3
삼립,SPC삼립,0.3
올해,SPC삼립,0.3
완제,SPC삼립,0.3
인건비,SPC삼립,0.3
일부,SPC삼립,0.3
제빵,SPC삼립,0.3
투자,SPC삼립,0.3
편식,SPC삼립,0.3
프리미엄,SPC삼립,0.3
ET,SPC삼립,0.3
SPC삼립,SPC삼립,1
거,STX,0.3
국토,STX,0.3
마린,STX,0.3
불법,STX,0.3
산업은행,STX,0.3
상사,STX,0.3
성윤모,STX,0.3
장관,STX,0.3
전일,STX,0.3
제대,STX,0.3
조선,STX,0.3
종합,STX,0.3
채무,STX,0.3
최대,STX,0.3
화상,STX,0.3
회생,STX,0.3
STX,STX,1
생산,STX엔진,0.3
선박,STX엔진,0.3
성윤모,STX엔진,0.3
엔진,STX엔진,0.3
장관,STX엔진,0.3
STX엔진,STX엔진,1
최근,SV인베스트먼트,0.3
투자,SV인베스트먼트,0.3
ET,SV인베스트먼트,0.3
SV인베스트먼트,SV인베스트먼트,1
협찬,TS트릴리온,0.3
홍콩,TS트릴리온,0.3
TS트릴리온,TS트릴리온,1
감자,UCI,0.3
무상,UCI,0.3
보통주,UCI,0.3
코스닥,UCI,0.3
특별,UCI,0.3
fnRASSI,UCI,0.3
UCI,UCI,1
전일,W홀딩컴퍼니,0.3
fnRASSI,W홀딩컴퍼니,0.3
W홀딩컴퍼니,W홀딩컴퍼니,1
경찰,YG,0.3
관계자,YG,0.3
관리,YG,0.3
국세청,YG,0.3
그레이스,YG,0.3
기자,YG,0.3
닐슨,YG,0.3
담,YG,0.3
디,YG,0.3
보이콧,YG,0.3
비하인드,YG,0.3
빅뉴스,YG,0.3
사업,YG,0.3
성,YG,0.3
손,YG,0.3
술자리,YG,0.3
스트레이트,YG,0.3
승리,YG,0.3
실소유주,YG,0.3
싸이,YG,0.3
아레나,YG,0.3
양현석,YG,0.3
엔터,YG,0.3
엠,YG,0.3
유병재,YG,0.3
유흥업소,YG,0.3
은지원,YG,0.3
의혹,YG,0.3
이번,YG,0.3
인사이드,YG,0.3
재력가,YG,0.3
접대,YG,0.3
정마,YG,0.3
주진우,YG,0.3
프라임,YG,0.3
황하나,YG,0.3
fugitive,YG,0.3
Malaysian,YG,0.3
MBC,YG,0.3
POP,YG,0.3
YG,YG,1
